COD_MUNICIPIO,MUNICIPIO,DEPARTAMENTO,AÑO,TIPO_DELITO,CANTIDAD,LONGITUD,LATITUD,CASOS_AÑO_ANT,CASOS_2_AÑOS_ANT,PROM_3_AÑOS,TENDENCIA_PCT,AÑOS_HISTORIAL,TOTAL_MUNICIPIO,PROP_TIPO_DELITO,RIESGO_TARGET
68001,ALTAMIRA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,132562","7,11647",3.0,1.0,1.6666666666666667,-66.66666666666667,3,111,0.9,2
68001,APARTADÓ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,132562","7,11647",1.0,3.0,1.6666666666666667,0.0,4,111,0.9,2
68001,ARACATACA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,132562","7,11647",1.0,1.0,1.0,0.0,5,111,0.9,2
68001,ARBELÁEZ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,132562","7,11647",1.0,1.0,1.0,0.0,6,111,0.9,2
68001,ARROYOHONDO,SANTANDER,2010,DELITO_SEXUAL,1,"-73,132562","7,11647",1.0,1.0,1.0,0.0,7,111,0.9,2
68001,BARANOA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,132562","7,11647",1.0,1.0,1.0,0.0,8,111,0.9,2
68001,BARRANQUILLA ,SANTANDER,2010,DELITO_SEXUAL,2,"-73,132562","7,11647",1.0,1.0,1.3333333333333333,100.0,9,111,1.8,2
68001,BELÉN DE LOS ANDAQUIES,SANTANDER,2010,DELITO_SEXUAL,1,"-73,132562","7,11647",2.0,1.0,1.3333333333333333,-50.0,10,111,0.9,2
68001,BOGOTÁ D.C. ,SANTANDER,2010,DELITO_SEXUAL,4,"-73,132562","7,11647",1.0,2.0,2.3333333333333335,300.0,11,111,3.6,2
68077,SABANALARGA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,615965","5,932531",1.0,1.0,1.0,0.0,2,3,33.33,2
68190,SANTA ROSA DE CABAL,SANTANDER,2010,DELITO_SEXUAL,1,"-73,953011","6,320886",1.0,1.0,1.0,0.0,6,13,7.69,2
68190,TAME,SANTANDER,2010,DELITO_SEXUAL,1,"-73,953011","6,320886",1.0,1.0,1.0,0.0,7,13,7.69,2
68190,VILLAVICENCIO ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,953011","6,320886",1.0,1.0,1.0,0.0,8,13,7.69,2
68498,SABANALARGA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,122563","6,339988",1.0,1.0,1.0,0.0,4,5,20.0,2
68498,YOPAL ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,122563","6,339988",1.0,1.0,1.0,0.0,5,5,20.0,2
68081,CASTILLA LA NUEVA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,849243","7,064857",1.0,1.0,1.0,0.0,5,24,4.17,2
68081,EL CARMEN DE BOLÍVAR,SANTANDER,2010,DELITO_SEXUAL,1,"-73,849243","7,064857",1.0,1.0,1.0,0.0,6,24,4.17,2
68547,AGUSTÍN CODAZZI,SANTANDER,2010,DELITO_SEXUAL,1,"-73,054795","6,997245",1.0,1.5,1.0,0.0,2,20,5.0,2
68547,BOSCONIA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,054795","6,997245",1.0,1.0,1.0,0.0,3,20,5.0,2
68547,CHIVOLO,SANTANDER,2010,DELITO_SEXUAL,1,"-73,054795","6,997245",1.0,1.0,1.0,0.0,4,20,5.0,2
68547,IBAGUÉ ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,054795","6,997245",1.0,1.0,1.0,0.0,5,20,5.0,2
68547,MAGANGUÉ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,054795","6,997245",1.0,1.0,1.0,0.0,6,20,5.0,2
68547,ORTEGA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,054795","6,997245",1.0,1.0,1.0,0.0,7,20,5.0,2
68464,SAHAGÚN,SANTANDER,2010,DELITO_SEXUAL,1,"-72,969807","6,475246",1.0,1.0,1.0,0.0,2,5,20.0,2
68464,USIACURÍ,SANTANDER,2010,DELITO_SEXUAL,1,"-72,969807","6,475246",1.0,1.0,1.0,0.0,3,5,20.0,2
68464,VILLAVICENCIO ,SANTANDER,2010,DELITO_SEXUAL,1,"-72,969807","6,475246",1.0,1.0,1.0,0.0,4,5,20.0,2
68502,CALAMAR,SANTANDER,2010,DELITO_SEXUAL,1,"-72,816766","6,344104",1.0,1.0,1.0,0.0,2,2,50.0,2
68498,RIVERA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,122563","6,339988",1.0,1.0,1.0,0.0,3,5,20.0,2
68081,AGUSTÍN CODAZZI,SANTANDER,2010,DELITO_SEXUAL,1,"-73,849243","7,064857",1.0,1.5,1.0,0.0,2,24,4.17,2
68081,BOSCONIA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,849243","7,064857",1.0,1.0,1.0,0.0,3,24,4.17,2
68081,CARCASÍ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,849243","7,064857",1.0,1.0,1.0,0.0,4,24,4.17,2
68547,PORE,SANTANDER,2010,DELITO_SEXUAL,1,"-73,054795","6,997245",1.0,1.0,1.0,0.0,9,20,5.0,2
68547,PUERTO GAITÁN,SANTANDER,2010,DELITO_SEXUAL,1,"-73,054795","6,997245",1.0,1.0,1.0,0.0,10,20,5.0,2
68547,SABANALARGA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,054795","6,997245",1.0,1.0,1.0,0.0,11,20,5.0,2
68500,PIVIJAY,SANTANDER,2010,DELITO_SEXUAL,1,"-73,299791","6,26521",1.0,1.0,1.0,0.0,2,2,50.0,2
68001,FONSECA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,132562","7,11647",1.0,1.0,1.0,0.0,25,111,0.9,2
68001,FUNDACIÓN,SANTANDER,2010,DELITO_SEXUAL,1,"-73,132562","7,11647",1.0,1.0,1.0,0.0,26,111,0.9,2
68001,GRANADA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,132562","7,11647",1.0,1.0,1.0,0.0,27,111,0.9,2
68001,GUACHENÉ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,132562","7,11647",1.0,1.0,1.0,0.0,28,111,0.9,2
68001,GUAMO,SANTANDER,2010,DELITO_SEXUAL,1,"-73,132562","7,11647",1.0,1.0,1.0,0.0,29,111,0.9,2
68001,GUASCA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,132562","7,11647",1.0,1.0,1.0,0.0,30,111,0.9,2
68001,IBAGUÉ ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,132562","7,11647",1.0,1.0,1.0,0.0,31,111,0.9,2
68001,LA BELLEZA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,132562","7,11647",1.0,1.0,1.0,0.0,32,111,0.9,2
68001,LA GLORIA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,132562","7,11647",1.0,1.0,1.0,0.0,33,111,0.9,2
68498,MARGARITA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,122563","6,339988",1.0,1.0,1.0,0.0,2,5,20.0,2
68081,LA PAZ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,849243","7,064857",1.0,1.0,1.0,0.0,8,24,4.17,2
68081,PASTO ,SANTANDER,2010,DELITO_SEXUAL,1,"-73,849243","7,064857",1.0,1.0,1.0,0.0,9,24,4.17,2
68081,PLATO,SANTANDER,2010,DELITO_SEXUAL,1,"-73,849243","7,064857",1.0,1.0,1.0,0.0,10,24,4.17,2
68081,PUERTO GAITÁN,SANTANDER,2010,DELITO_SEXUAL,1,"-73,849243","7,064857",1.0,1.0,1.0,0.0,11,24,4.17,2
68081,RIONEGRO,SANTANDER,2010,DELITO_SEXUAL,1,"-73,849243","7,064857",1.0,1.0,1.0,0.0,12,24,4.17,2
68081,SAN CARLOS DE GUAROA,SANTANDER,2010,DELITO_SEXUAL,1,"-73,849243","7,064857",1.0,1.0,1.0,0.0,13,24,4.17,2
